$0;-1;1.9-SNAPSHOT;KIEKER;avh-ThinkPad-RSS;1;false;0;NANOSECONDS;1
$1;1283156545964874383;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977071;1283156499179471794;1283156499181530761;SRV1;3;2
$1;1283156545964914455;bookstoreTracing.CRM.getOffers();N/A;6488138950668977071;1283156499179464986;1283156499181536403;SRV0;2;1
$1;1283156545964954183;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977071;1283156499175753542;1283156499181540171;SRV0;0;0
$1;1283156545964995262;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977072;1283156499179525735;1283156499181582988;SRV0;3;2
$1;1283156545965035081;bookstoreTracing.CRM.getOffers();N/A;6488138950668977072;1283156499179518888;1283156499181588770;SRV0;2;1
$1;1283156545965074565;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977072;1283156499175969662;1283156499181592635;SRV0;0;0
$1;1283156545965115226;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977073;1283156499179579847;1283156499181637626;SRV0;3;2
$1;1283156545965154699;bookstoreTracing.CRM.getOffers();N/A;6488138950668977073;1283156499179573024;1283156499181643496;SRV0;2;1
$1;1283156545965193983;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977073;1283156499176220062;1283156499181647360;SRV0;0;0
$1;1283156545965234607;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977074;1283156499179795411;1283156499181920711;SRV0;3;2
$1;1283156545965274396;bookstoreTracing.CRM.getOffers();N/A;6488138950668977074;1283156499179788452;1283156499181927195;SRV0;2;1
$1;1283156545965314091;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977074;1283156499176459918;1283156499181931092;SRV0;0;0
$1;1283156545965354569;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977075;1283156499179804935;1283156499181950579;SRV1;1;1
$1;1283156545965399335;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977076;1283156499180045125;1283156499182197992;SRV1;1;1
$1;1283156545965440306;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977077;1283156499180223550;1283156499182280814;SRV1;1;1
$1;1283156545965480951;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977078;1283156499180395419;1283156499182454623;SRV1;1;1
$1;1283156545965521615;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977079;1283156499180566569;1283156499182689374;SRV0;1;1
$1;1283156545965562189;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977080;1283156499180738444;1283156499182883106;SRV1;1;1
$1;1283156545965603000;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977081;1283156499180915269;1283156499182973605;SRV1;1;1
$1;1283156545965643736;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977082;1283156499181090996;1283156499183149780;SRV1;1;1
$1;1283156545965684324;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977083;1283156499181264543;1283156499183340869;SRV1;1;1
$1;1283156545965725304;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977084;1283156499181620566;1283156499183723493;SRV1;1;1
$1;1283156545965766220;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977085;1283156499181829577;1283156499183928081;SRV1;1;1
$1;1283156545965806953;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977075;1283156499181970520;1283156499184088670;SRV0;3;2
$1;1283156545965846711;bookstoreTracing.CRM.getOffers();N/A;6488138950668977075;1283156499181963278;1283156499184095355;SRV0;2;1
$1;1283156545965886109;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977075;1283156499176670538;1283156499184099306;SRV0;0;0
$1;1283156545965926875;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977086;1283156499182061254;1283156499184167793;SRV1;1;1
$1;1283156545965967704;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977076;1283156499182218860;1283156499184373502;SRV0;3;2
$1;1283156545966007403;bookstoreTracing.CRM.getOffers();N/A;6488138950668977076;1283156499182211747;1283156499184380175;SRV0;2;1
$1;1283156545966046990;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977076;1283156499180034735;1283156499184384190;SRV0;0;0
$1;1283156545966170055;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977087;1283156499182267598;1283156499184404687;SRV0;1;1
$1;1283156545966211678;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977077;1283156499182300133;1283156499184432227;SRV1;3;2
$1;1283156545966251737;bookstoreTracing.CRM.getOffers();N/A;6488138950668977077;1283156499182293240;1283156499184437821;SRV0;2;1
$1;1283156545966291090;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977077;1283156499180215927;1283156499184441757;SRV0;0;0
$1;1283156545966331675;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977078;1283156499182486025;1283156499184635101;SRV0;3;2
$1;1283156545966371181;bookstoreTracing.CRM.getOffers();N/A;6488138950668977078;1283156499182478781;1283156499184641581;SRV0;2;1
$1;1283156545966410750;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977078;1283156499180387799;1283156499184645494;SRV0;0;0
$1;1283156545966451200;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977079;1283156499182709709;1283156499184841499;SRV0;3;2
$1;1283156545966490664;bookstoreTracing.CRM.getOffers();N/A;6488138950668977079;1283156499182702810;1283156499184848021;SRV0;2;1
$1;1283156545966529984;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977079;1283156499180559051;1283156499184851874;SRV0;0;0
$1;1283156545966570506;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977088;1283156499182737604;1283156499184871514;SRV1;1;1
$1;1283156545966611002;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977080;1283156499182907681;1283156499185029790;SRV1;3;2
$1;1283156545966650571;bookstoreTracing.CRM.getOffers();N/A;6488138950668977080;1283156499182897264;1283156499185036283;SRV0;2;1
$1;1283156545966689905;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977080;1283156499180730956;1283156499185040156;SRV0;0;0
$1;1283156545966730370;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977089;1283156499182958903;1283156499185105365;SRV1;1;1
$1;1283156545967894237;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977081;1283156499182993101;1283156499185133371;SRV0;3;2
$1;1283156545967937839;bookstoreTracing.CRM.getOffers();N/A;6488138950668977081;1283156499182986338;1283156499185138958;SRV0;2;1
$1;1283156545967977955;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977081;1283156499180907739;1283156499185142850;SRV0;0;0
$1;1283156545968019010;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977082;1283156499183170768;1283156499185291614;SRV0;3;2
$1;1283156545968058979;bookstoreTracing.CRM.getOffers();N/A;6488138950668977082;1283156499183163761;1283156499185297941;SRV0;2;1
$1;1283156545968098590;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977082;1283156499181083373;1283156499185301818;SRV0;0;0
$1;1283156545968139486;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977090;1283156499183201496;1283156499185320604;SRV1;1;1
$1;1283156545968180282;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977083;1283156499183361922;1283156499185421072;SRV1;3;2
$1;1283156545968220052;bookstoreTracing.CRM.getOffers();N/A;6488138950668977083;1283156499183354909;1283156499185427252;SRV0;2;1
$1;1283156545968259696;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977083;1283156499181256986;1283156499185431146;SRV0;0;0
$1;1283156545968327606;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977091;1283156499183406555;1283156499185450032;SRV1;1;1
$1;1283156545968368799;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977092;1283156499183583777;1283156499185642633;SRV0;1;1
$1;1283156545968409420;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977084;1283156499183744402;1283156499185833309;SRV1;3;2
$1;1283156545968449194;bookstoreTracing.CRM.getOffers();N/A;6488138950668977084;1283156499183737447;1283156499185839801;SRV0;2;1
$1;1283156545968488796;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977084;1283156499181611980;1283156499185843789;SRV0;0;0
$1;1283156545968529863;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977093;1283156499183787815;1283156499185863757;SRV1;1;1
$1;1283156545968570827;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977085;1283156499183948945;1283156499186009514;SRV1;3;2
$1;1283156545968610613;bookstoreTracing.CRM.getOffers();N/A;6488138950668977085;1283156499183941998;1283156499186016001;SRV0;2;1
$1;1283156545968650197;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977085;1283156499181821867;1283156499186019826;SRV0;0;0
$1;1283156545968690909;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977094;1283156499183995121;1283156499186033437;SRV1;1;1
$1;1283156545968733332;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977086;1283156499184188519;1283156499186275509;SRV1;3;2
$1;1283156545968773328;bookstoreTracing.CRM.getOffers();N/A;6488138950668977086;1283156499184181482;1283156499186281903;SRV0;2;1
$1;1283156545968813261;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977086;1283156499182053763;1283156499186285839;SRV0;0;0
$1;1283156545968854400;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977095;1283156499184232138;1283156499186305573;SRV0;1;1
$1;1283156545968895376;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977087;1283156499184424619;1283156499186476002;SRV1;3;2
$1;1283156545968935204;bookstoreTracing.CRM.getOffers();N/A;6488138950668977087;1283156499184417513;1283156499186482381;SRV0;2;1
$1;1283156545968974770;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977087;1283156499182260134;1283156499186486278;SRV0;0;0
$1;1283156545969015590;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977096;1283156499184494862;1283156499186796170;SRV0;1;1
$1;1283156545969056395;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977097;1283156499184698418;1283156499186825331;SRV1;1;1
$1;1283156545969097456;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977088;1283156499184891587;1283156499187168687;SRV1;3;2
$1;1283156545969137224;bookstoreTracing.CRM.getOffers();N/A;6488138950668977088;1283156499184884352;1283156499187175480;SRV0;2;1
$1;1283156545969176865;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977088;1283156499182730369;1283156499187181988;SRV0;0;0
$1;1283156545969217508;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977098;1283156499184932615;1283156499187212610;SRV1;1;1
$1;1283156545969258403;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977089;1283156499185126087;1283156499187263426;SRV0;3;2
$1;1283156545969298101;bookstoreTracing.CRM.getOffers();N/A;6488138950668977089;1283156499185118960;1283156499187269513;SRV0;2;1
$1;1283156545969337562;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977089;1283156499182951216;1283156499187273480;SRV0;0;0
$1;1283156545969378232;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977099;1283156499185196126;1283156499187321604;SRV0;1;1
$1;1283156545969432387;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977090;1283156499185340301;1283156499187410699;SRV1;3;2
$1;1283156545969472004;bookstoreTracing.CRM.getOffers();N/A;6488138950668977090;1283156499185333300;1283156499187416828;SRV0;2;1
$1;1283156545969511213;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977090;1283156499183194402;1283156499187420647;SRV0;0;0
$1;1283156545969551314;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977091;1283156499185469227;1283156499187547681;SRV0;3;2
$1;1283156545969590631;bookstoreTracing.CRM.getOffers();N/A;6488138950668977091;1283156499185462307;1283156499187553672;SRV0;2;1
$1;1283156545969629295;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977091;1283156499183396965;1283156499187557497;SRV0;0;0
$1;1283156545969669261;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977100;1283156499185487989;1283156499187584195;SRV0;1;1
$1;1283156545969709554;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977092;1283156499185663304;1283156499187746285;SRV1;3;2
$1;1283156545969748871;bookstoreTracing.CRM.getOffers();N/A;6488138950668977092;1283156499185656373;1283156499187752389;SRV0;2;1
$1;1283156545969787586;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977092;1283156499183576256;1283156499187756308;SRV0;0;0
$1;1283156545969829558;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977101;1283156499185692300;1283156499187782895;SRV1;1;1
$1;1283156545969869918;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977093;1283156499185886567;1283156499187957960;SRV0;3;2
$1;1283156545969908943;bookstoreTracing.CRM.getOffers();N/A;6488138950668977093;1283156499185879349;1283156499187964170;SRV0;2;1
$1;1283156545969947583;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977093;1283156499183780531;1283156499187968083;SRV0;0;0
$1;1283156545969987173;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977094;1283156499186052909;1283156499188115843;SRV1;3;2
$1;1283156545970025915;bookstoreTracing.CRM.getOffers();N/A;6488138950668977094;1283156499186045854;1283156499188122101;SRV0;2;1
$1;1283156545971482180;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977094;1283156499183987894;1283156499188126004;SRV0;0;0
$1;1283156545971533072;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977102;1283156499186113402;1283156499188171654;SRV1;1;1
$1;1283156545971574436;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977103;1283156499186118547;1283156499188189285;SRV1;1;1
$1;1283156545971617752;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977095;1283156499186328849;1283156499188387191;SRV1;3;2
$1;1283156545971657204;bookstoreTracing.CRM.getOffers();N/A;6488138950668977095;1283156499186318507;1283156499188393337;SRV0;2;1
$1;1283156545971696268;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977095;1283156499184224801;1283156499188397328;SRV0;0;0
$1;1283156545971736399;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977104;1283156499186229093;1283156499188428582;SRV1;1;1
$1;1283156545971776783;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976670;1283156498980045532;1283156498982104209;SRV1;1;1
$1;1283156545971817276;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977096;1283156499186817554;1283156499188918038;SRV1;3;2
$1;1283156545972079707;bookstoreTracing.CRM.getOffers();N/A;6488138950668977096;1283156499186810231;1283156499188924483;SRV0;2;1
$1;1283156545972120125;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977096;1283156499184487392;1283156499188928398;SRV0;0;0
$1;1283156545972160638;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977097;1283156499186847488;1283156499188947437;SRV1;3;2
$1;1283156545972199711;bookstoreTracing.CRM.getOffers();N/A;6488138950668977097;1283156499186837230;1283156499188952922;SRV0;2;1
$1;1283156545972238399;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977097;1283156499184690791;1283156499188956696;SRV0;0;0
$1;1283156545974968004;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977105;1283156499186446828;1283156499189013004;SRV1;1;1
$1;1283156545975014228;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977098;1283156499187233023;1283156499189292973;SRV1;3;2
$1;1283156545975518303;bookstoreTracing.CRM.getOffers();N/A;6488138950668977098;1283156499187225782;1283156499189299394;SRV0;2;1
$1;1283156545975560602;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977098;1283156499184925364;1283156499189303330;SRV0;0;0
$1;1283156545975601410;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977099;1283156499187341392;1283156499189419412;SRV1;3;2
$1;1283156545975640495;bookstoreTracing.CRM.getOffers();N/A;6488138950668977099;1283156499187334463;1283156499189425574;SRV0;2;1
$1;1283156545975679153;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977099;1283156499185188635;1283156499189429477;SRV0;0;0
$1;1283156545975719634;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977100;1283156499187603754;1283156499189661948;SRV1;3;2
$1;1283156545975758511;bookstoreTracing.CRM.getOffers();N/A;6488138950668977100;1283156499187596850;1283156499189668284;SRV0;2;1
$1;1283156545975797076;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977100;1283156499185480805;1283156499189672136;SRV0;0;0
$1;1283156545975836849;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977101;1283156499187802541;1283156499189870352;SRV0;3;2
$1;1283156545975875916;bookstoreTracing.CRM.getOffers();N/A;6488138950668977101;1283156499187795600;1283156499189876892;SRV0;2;1
$1;1283156545981408076;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977101;1283156499185685119;1283156499189881045;SRV0;0;0
$1;1283156545981451972;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977102;1283156499188191742;1283156499190291802;SRV1;3;2
$1;1283156545981491199;bookstoreTracing.CRM.getOffers();N/A;6488138950668977102;1283156499188184612;1283156499190298358;SRV0;2;1
$1;1283156545981530019;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977102;1283156499186105574;1283156499190302313;SRV0;0;0
$1;1283156545981569630;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977106;1283156499188320551;1283156499190418413;SRV1;1;1
$1;1283156545981609503;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977104;1283156499188448258;1283156499190470078;SRV0;3;2
$1;1283156545981648389;bookstoreTracing.CRM.getOffers();N/A;6488138950668977104;1283156499188441300;1283156499190476405;SRV0;2;1
$1;1283156545981686744;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977104;1283156499186221289;1283156499190480375;SRV0;0;0
$1;1283156545981726728;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977103;1283156499188211133;1283156499190585615;SRV1;3;2
$1;1283156545981766709;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976659;1283156499188517298;1283156499190588944;SRV1;3;2
$1;1283156545981805400;bookstoreTracing.CRM.getOffers();N/A;6488138950668977103;1283156499188203876;1283156499190592746;SRV0;2;1
$1;1283156545981844244;bookstoreTracing.CRM.getOffers();N/A;6488138950668976659;1283156499188510376;1283156499190595873;SRV0;2;1
$1;1283156545981882604;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977103;1283156499186109989;1283156499190597401;SRV0;0;0
$1;1283156545981920992;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976659;1283156498968764591;1283156499190600360;SRV0;0;0
$1;1283156545981960585;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977107;1283156499188657739;1283156499190724068;SRV1;1;1
$1;1283156545982000458;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977108;1283156499188754695;1283156499190818236;SRV0;1;1
$1;1283156545982040243;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977109;1283156499188848875;1283156499190910444;SRV1;1;1
$1;1283156545982080191;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977110;1283156499189002063;1283156499191067415;SRV1;1;1
$1;1283156545982301653;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977105;1283156499189032382;1283156499191099286;SRV0;3;2
$1;1283156545982342819;bookstoreTracing.CRM.getOffers();N/A;6488138950668977105;1283156499189025550;1283156499191105048;SRV0;2;1
$1;1283156545982381684;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977105;1283156499186439015;1283156499191108957;SRV0;0;0
$1;1283156545982421419;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977111;1283156499189129582;1283156499191230124;SRV1;1;1
$1;1283156545982461364;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977112;1283156499189224559;1283156499191283015;SRV0;1;1
$1;1283156545982501062;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977113;1283156499189349930;1283156499191409298;SRV1;1;1
$1;1283156545982540610;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977114;1283156499189476228;1283156499191535156;SRV1;1;1
$1;1283156545982580218;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977115;1283156499189575722;1283156499191647551;SRV1;1;1
$1;1283156545982619805;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977116;1283156499189706043;1283156499191776248;SRV0;1;1
$1;1283156545982659594;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977117;1283156499189803603;1283156499191902372;SRV1;1;1
$1;1283156545982699172;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977118;1283156499189929062;1283156499192026814;SRV1;1;1
$1;1283156545982822613;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977119;1283156499190030589;1283156499192089445;SRV0;1;1
$1;1283156545982864016;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977120;1283156499190127067;1283156499192187496;SRV1;1;1
$1;1283156545982903814;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977121;1283156499190224570;1283156499192317757;SRV1;1;1
$1;1283156545982943654;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977122;1283156499190350413;1283156499192448992;SRV1;1;1
$1;1283156545982983491;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977106;1283156499190438880;1283156499192497243;SRV1;3;2
$1;1283156545983040890;bookstoreTracing.CRM.getOffers();N/A;6488138950668977106;1283156499190431903;1283156499192503164;SRV0;2;1
$1;1283156545983079806;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977106;1283156499188310353;1283156499192507089;SRV0;0;0
$1;1283156545983119417;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977123;1283156499190518076;1283156499192610237;SRV0;1;1
$1;1283156545983159101;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977124;1283156499190652917;1283156499192741740;SRV1;1;1
$1;1283156545983199046;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977107;1283156499190744827;1283156499192804275;SRV0;3;2
$1;1283156545983237791;bookstoreTracing.CRM.getOffers();N/A;6488138950668977107;1283156499190737742;1283156499192810145;SRV0;2;1
$1;1283156545983276331;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977107;1283156499188650221;1283156499192814078;SRV0;0;0
$1;1283156545983315886;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977125;1283156499190783329;1283156499192833057;SRV1;1;1
$1;1283156545983355587;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977108;1283156499190838589;1283156499192938358;SRV0;3;2
$1;1283156545983394055;bookstoreTracing.CRM.getOffers();N/A;6488138950668977108;1283156499190831679;1283156499192944763;SRV0;2;1
$1;1283156545983432485;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977108;1283156499188744822;1283156499192948706;SRV0;0;0
$1;1283156545983498466;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977109;1283156499190930929;1283156499192989947;SRV0;3;2
$1;1283156545983537196;bookstoreTracing.CRM.getOffers();N/A;6488138950668977109;1283156499190924034;1283156499192995841;SRV0;2;1
$1;1283156545983575665;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977109;1283156499188841402;1283156499192999781;SRV0;0;0
$1;1283156545983615225;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977126;1283156499190966998;1283156499193018299;SRV1;1;1
$1;1283156545983655179;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977110;1283156499191091305;1283156499193149658;SRV1;3;2
$1;1283156545983694017;bookstoreTracing.CRM.getOffers();N/A;6488138950668977110;1283156499191083964;1283156499193155814;SRV0;2;1
$1;1283156545983732438;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977110;1283156499188994497;1283156499193159702;SRV0;0;0
$1;1283156545983771968;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977127;1283156499191157040;1283156499193264648;SRV0;1;1
$1;1283156545983811886;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977111;1283156499191250697;1283156499193309750;SRV0;3;2
$1;1283156545983850814;bookstoreTracing.CRM.getOffers();N/A;6488138950668977111;1283156499191243675;1283156499193316288;SRV0;2;1
$1;1283156545983889021;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977111;1283156499189122205;1283156499193320188;SRV0;0;0
$1;1283156545983928689;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977112;1283156499191305428;1283156499193364822;SRV1;3;2
$1;1283156545983967284;bookstoreTracing.CRM.getOffers();N/A;6488138950668977112;1283156499191295628;1283156499193370677;SRV0;2;1
$1;1283156545984005629;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977112;1283156499189216975;1283156499193374598;SRV0;0;0
$1;1283156545984045379;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977128;1283156499191323120;1283156499193393414;SRV1;1;1
$1;1283156545984085077;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977113;1283156499191429783;1283156499193488446;SRV1;3;2
$1;1283156545984123735;bookstoreTracing.CRM.getOffers();N/A;6488138950668977113;1283156499191422755;1283156499193494929;SRV0;2;1
$1;1283156545984162255;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977113;1283156499189342337;1283156499193498779;SRV0;0;0
$1;1283156545984201764;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977129;1283156499191452066;1283156499193517838;SRV1;1;1
$1;1283156545984241483;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977114;1283156499191555581;1283156499193650316;SRV1;3;2
$1;1283156545984280289;bookstoreTracing.CRM.getOffers();N/A;6488138950668977114;1283156499191548526;1283156499193656700;SRV0;2;1
$1;1283156545984318965;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977114;1283156499189468689;1283156499193660775;SRV0;0;0
$1;1283156545984358753;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977130;1283156499191577444;1283156499193680021;SRV1;1;1
$1;1283156545984398497;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977115;1283156499191667934;1283156499193727156;SRV0;3;2
$1;1283156545984436956;bookstoreTracing.CRM.getOffers();N/A;6488138950668977115;1283156499191660978;1283156499193733234;SRV0;2;1
$1;1283156545984475521;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977115;1283156499189568195;1283156499193737176;SRV0;0;0
$1;1283156545984515138;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977131;1283156499191704595;1283156499193756014;SRV1;1;1
$1;1283156545984554951;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977116;1283156499191796574;1283156499193855676;SRV1;3;2
$1;1283156545984593720;bookstoreTracing.CRM.getOffers();N/A;6488138950668977116;1283156499191789540;1283156499193861865;SRV0;2;1
$1;1283156545984632447;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977116;1283156499189698405;1283156499193865759;SRV0;0;0
$1;1283156545984672311;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977132;1283156499191832688;1283156499193886088;SRV0;1;1
$1;1283156545984723732;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977117;1283156499191922724;1283156499193983495;SRV0;3;2
$1;1283156545984761602;bookstoreTracing.CRM.getOffers();N/A;6488138950668977117;1283156499191915880;1283156499193990051;SRV0;2;1
$1;1283156545984798587;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977117;1283156499189796166;1283156499193993961;SRV0;0;0
